date,cp_name,tag,count
20180418,아이뉴스24,clean,1
20180418,연합뉴스,clean,85
20180418,연합뉴스,gender,9
20180418,연합뉴스,profession,1
20180418,연합뉴스TV,clean,2
20180418,오마이뉴스,clean,3
20180418,우먼동아일보,clean,2
20180418,우먼센스,clean,1
20180418,이데일리,clean,11
20180418,이데일리,gender,1
20180418,조선비즈,clean,3
20180418,조선일보,clean,6
20180418,주간경향,clean,1
20180418,중앙일보,clean,17
20180418,코메디닷컴,clean,2
20180418,쿠키뉴스,clean,3
20180418,파이낸셜뉴스,gender,1
20180418,하이닥,clean,1
20180418,한겨레,clean,7
20180418,한국일보,clean,2
20180418,헬스조선,clean,3
20180419,EBS,clean,1
20180419,JTBC,clean,18
20180419,KBS,clean,10
20180419,MBC,clean,8
20180419,SBS,clean,9
20180419,YTN,clean,4
20180419,경향신문,clean,6
20180419,국민일보,clean,2
20180419,노컷뉴스,clean,12
20180419,뉴스1,clean,43
20180419,뉴스1,gender,2
20180419,뉴시스,clean,19
20180419,데일리안,clean,1
20180419,동아일보,clean,7
20180419,매일경제,clean,2
20180419,머니S,clean,2
20180419,머니투데이,clean,8
20180419,문화일보,clean,3
20180419,서울경제,clean,2
20180419,서울신문,clean,4
20180419,세계일보,clean,8
20180419,스포츠경향,clean,1
20180419,시사저널,clean,1
20180419,아시아경제,clean,11
20180419,연합뉴스,clean,74
20180419,연합뉴스,gender,9
20180419,연합뉴스TV,clean,1
20180419,오마이뉴스,clean,3
20180419,이데일리,clean,15
20180419,전자신문,clean,1
20180419,조선비즈,clean,5
20180419,조선일보,clean,8
20180419,중앙일보,clean,21
20180419,지디넷코리아,clean,2
20180419,파이낸셜뉴스,clean,2
20180419,프레시안,clean,1
20180419,한겨레,clean,7
20180419,한국경제,clean,1
20180419,한국일보,clean,6
20180419,헤럴드경제,clean,3
20180419,헤럴드경제,gender,1
20180419,헬스조선,clean,1
20180420,JTBC,clean,4
20180420,KBS,clean,5
20180420,MBC,clean,8
20180420,MBN,clean,1
20180420,SBS,clean,8
20180420,YTN,clean,3
20180420,경향신문,clean,4
20180420,국민일보,clean,3
20180420,노컷뉴스,clean,10
20180420,뉴스1,clean,46
20180420,뉴스1,gender,3
20180420,뉴시스,clean,11
20180420,뉴시스,gender,1
20180420,뉴시스,metoo,1
20180420,동아일보,clean,6
20180420,매일경제,clean,6
20180420,머니S,clean,1
20180420,머니투데이,clean,6
20180420,문화일보,clean,2
20180420,문화일보,gender,1
20180420,미디어오늘,clean,1
20180420,서울경제,clean,4
20180420,서울신문,clean,9
20180420,세계일보,clean,7
20180420,시사IN,clean,2
20180420,시사저널,clean,2
20180420,아시아경제,clean,4
20180420,연합뉴스,clean,84
20180420,연합뉴스,gender,3
20180420,연합뉴스TV,clean,5
20180420,오마이뉴스,clean,4
20180420,이데일리,clean,9
20180420,조선비즈,clean,4
20180420,조선일보,clean,19
20180420,중앙일보,clean,18
20180420,지디넷코리아,clean,1
20180420,코메디닷컴,clean,1
20180420,파이낸셜뉴스,clean,4
20180420,한겨레,clean,6
20180420,한국경제,clean,4
20180420,한국일보,clean,9
20180420,헤럴드경제,clean,7
20180420,헬스조선,clean,1
20180421,JTBC,clean,10
20180421,KBS,bearing,1
20180421,KBS,clean,5
20180421,MBC,clean,9
20180421,MBN,clean,1
20180421,SBS,clean,14
20180421,SBS,profession,1
20180421,YTN,clean,6
20180421,경향신문,clean,9
20180421,국민일보,clean,5
20180421,노컷뉴스,clean,5
20180421,뉴스1,clean,28
20180421,뉴스1,gender,3
20180421,뉴시스,clean,10
20180421,동아일보,clean,2
20180421,매일경제,clean,1
20180421,머니투데이,clean,5
20180421,미디어오늘,clean,1
20180421,서울경제,clean,5
20180421,세계일보,clean,6
20180421,아시아경제,clean,7
20180421,연합뉴스,clean,85
20180421,연합뉴스,gender,4
20180421,연합뉴스,metoo,1
20180421,연합뉴스TV,clean,4
20180421,연합뉴스TV,gender,1
20180421,오마이뉴스,clean,2
20180421,이데일리,clean,6
20180421,전자신문,clean,2
20180421,조선비즈,clean,2
20180421,조선일보,clean,8
20180421,중앙일보,clean,7
20180421,중앙일보,profession,1
20180421,코메디닷컴,clean,2
20180421,쿠키뉴스,clean,2
20180421,파이낸셜뉴스,clean,2
20180421,프레시안,clean,1
20180421,한겨레,clean,2
20180421,한국경제TV,clean,1
20180421,한국일보,clean,12
20180421,헤럴드경제,clean,4
20180421,헬스조선,clean,1
20180422,JTBC,clean,10
20180422,KBS,clean,5
20180422,MBC,clean,5
20180422,MBN,clean,1
20180422,SBS,clean,9
20180422,YTN,clean,2
20180422,경향신문,clean,16
20180422,경향신문,gender,1
20180422,국민일보,clean,4
20180422,노컷뉴스,clean,4
20180422,뉴스1,clean,35
20180422,뉴스1,gender,3
20180422,뉴시스,bearing,1
20180422,뉴시스,clean,27
20180422,동아사이언스,clean,1
20180422,동아일보,clean,4
20180422,매일경제,clean,2
20180422,머니투데이,clean,13
20180422,서울경제,clean,1
20180422,서울신문,clean,1
20180422,세계일보,clean,4
20180422,아시아경제,clean,15
20180422,아이뉴스24,clean,1
20180422,연합뉴스,bearing,1
20180422,연합뉴스,clean,92
20180422,연합뉴스,gender,1
20180422,연합뉴스,profession,1
20180422,연합뉴스TV,clean,2
20180422,오마이뉴스,clean,2
20180422,이데일리,clean,10
20180422,전자신문,clean,2
20180422,조선비즈,clean,2
20180422,조선일보,clean,2
20180422,중앙일보,clean,14
20180422,채널A,clean,1
20180422,코메디닷컴,clean,4
20180422,쿠키뉴스,clean,1
20180422,파이낸셜뉴스,clean,3
20180422,한겨레,clean,4
20180422,한국경제,clean,3
20180422,한국일보,clean,8
20180423,IT동아,clean,1
20180423,JTBC,clean,12
20180423,KBS,clean,2
20180423,KBS,gender,1
20180423,MBC,clean,6
20180423,MBC,gender,1
20180423,SBS,clean,9
20180423,SBSCNBC,clean,1
20180423,YTN,clean,4
20180423,경향신문,clean,6
20180423,국민일보,clean,7
20180423,국민일보,profession,1
20180423,노컷뉴스,clean,9
20180423,뉴스1,clean,42
20180423,뉴스1,gender,2
20180423,뉴시스,clean,21
20180423,뉴시스,gender,1
20180423,동아사이언스,clean,1
20180423,동아일보,clean,7
20180423,매경이코노미,clean,1
20180423,매일경제,clean,1
20180423,머니S,clean,1
20180423,머니투데이,clean,5
20180423,문화일보,clean,4
20180423,서울경제,clean,3
20180423,서울신문,clean,7
20180423,세계일보,clean,5
20180423,시사저널,clean,1
20180423,아시아경제,clean,4
20180423,연합뉴스,clean,83
20180423,연합뉴스,gender,1
20180423,연합뉴스,molka,1
20180423,연합뉴스TV,clean,3
20180423,오마이뉴스,clean,6
20180423,이데일리,clean,9
20180423,이데일리,molka,1
20180423,조선비즈,clean,6
20180423,조선일보,clean,7
20180423,중앙일보,clean,16
20180423,지디넷코리아,clean,1
20180423,채널A,clean,1
20180423,쿠키뉴스,clean,1
20180423,쿠키뉴스,gender,1
20180423,파이낸셜뉴스,clean,2
20180423,하이닥,clean,1
20180423,한겨레,clean,10
20180423,한겨레,gender,1
20180423,한겨레21,clean,1
20180423,한국경제,clean,2
20180423,한국일보,bearing,1
20180423,한국일보,clean,10
20180423,헤럴드경제,clean,8
20180423,헤럴드경제,gender,1
20180423,헬스조선,clean,1
20180424,JTBC,clean,12
20180424,KBS,clean,9
20180424,MBC,clean,9
20180424,MBN,clean,1
20180424,SBS,clean,5
20180424,YTN,clean,1
20180424,경향신문,clean,10
20180424,국민일보,clean,11
20180424,노컷뉴스,clean,9
20180424,뉴스1,bearing,1
20180424,뉴스1,clean,36
20180424,뉴시스,clean,21
20180424,뉴시스,gender,1
20180424,동아사이언스,clean,1
20180424,동아일보,clean,5
20180424,동아일보,gender,1
20180424,리빙센스,clean,1
20180424,매일경제,clean,3
20180424,머니S,clean,2
20180424,머니투데이,clean,10
20180424,문화일보,clean,4
20180424,미디어오늘,clean,2
20180424,서울경제,clean,1
20180424,서울신문,clean,8
20180424,세계일보,clean,5
20180424,시사IN,clean,1
20180424,시사저널,clean,1
20180424,아시아경제,clean,4
20180424,연합뉴스,clean,93
20180424,연합뉴스,gender,3
20180424,연합뉴스TV,clean,2
20180424,오마이뉴스,clean,6
20180424,이데일리,clean,8
20180424,이데일리,gender,1
20180424,이코노미조선,clean,1
20180424,전자신문,clean,1
20180424,조선비즈,clean,2
20180424,조선일보,clean,6
20180424,주간동아,clean,1
20180424,중앙일보,clean,6
20180424,쿠키뉴스,clean,1
20180424,파이낸셜뉴스,clean,1
20180424,한겨레,clean,7
20180424,한국경제,clean,4
20180424,한국일보,clean,10
20180424,헤럴드경제,clean,6
20180424,헤럴드경제,gender,1
20180425,JTBC,clean,8
20180425,KBS,clean,9
20180425,MBC,clean,2
20180425,MBN,clean,2
20180425,SBS,clean,10
20180425,경향신문,clean,6
20180425,국민일보,clean,2
20180425,국민일보,profession,1
20180425,노컷뉴스,clean,8
20180425,뉴스1,clean,44
20180425,뉴스1,gender,1
20180425,뉴시스,clean,27
20180425,동아일보,clean,8
20180425,매일경제,clean,2
20180425,머니S,clean,2
20180425,머니투데이,clean,9
20180425,문화일보,clean,1
20180425,미디어오늘,clean,3
20180425,서울경제,clean,2
20180425,서울신문,clean,8
20180425,세계일보,clean,2
20180425,세계일보,gender,1
20180425,스포츠경향,clean,1
20180425,시사저널,clean,1
20180425,아시아경제,clean,6
20180425,연합뉴스,clean,83
20180425,연합뉴스,gender,1
20180425,연합뉴스TV,clean,1
20180425,오마이뉴스,clean,2
20180425,이데일리,clean,4
20180425,이데일리,gender,1
20180425,조선비즈,clean,7
20180425,조선일보,clean,6
20180425,조선일보,gender,1
20180425,중앙일보,clean,10
20180425,채널A,clean,2
20180425,코메디닷컴,clean,3
20180425,쿠키뉴스,clean,2
20180425,파이낸셜뉴스,clean,1
20180425,한겨레,clean,12
20180425,한국경제,clean,3
20180425,한국일보,clean,13
20180425,헤럴드경제,clean,2
20180425,헬스조선,clean,1
20180426,EBS,clean,1
20180426,JTBC,clean,7
20180426,KBS,clean,4
20180426,MBC,clean,5
20180426,MBN,clean,1
20180426,SBS,clean,7
20180426,YTN,clean,2
20180426,경향신문,clean,8
20180426,국민일보,clean,8
20180426,노컷뉴스,clean,11
20180426,뉴스1,clean,47
20180426,뉴스1,gender,1
20180426,뉴시스,clean,28
20180426,뉴시스,gender,1
20180426,데일리안,clean,1
20180426,동아일보,bearing,1
20180426,동아일보,clean,5
20180426,매일경제,clean,2
20180426,머니S,clean,1
20180426,머니투데이,clean,9
20180426,머니투데이,metoo,1
20180426,문화일보,clean,2
20180426,미디어오늘,clean,2
20180426,서울신문,clean,10
20180426,세계일보,clean,5
20180426,시사IN,clean,2
20180426,시사저널,clean,1
20180426,아시아경제,clean,7
20180426,연합뉴스,bearing,1
20180426,연합뉴스,clean,71
20180426,연합뉴스,gender,2
20180426,연합뉴스TV,clean,1
20180426,오마이뉴스,clean,2
20180426,오토타임즈,clean,1
20180426,이데일리,clean,6
20180426,조선비즈,clean,5
20180426,조선일보,clean,17
20180426,조선일보,gender,1
20180426,중앙일보,clean,11
20180426,채널A,clean,2
20180426,코메디닷컴,clean,1
20180426,쿠키뉴스,clean,2
20180426,파이낸셜뉴스,clean,4
20180426,파이낸셜뉴스,gender,1
20180426,하이닥,clean,1
20180426,한겨레,clean,5
20180426,한국경제,clean,5
20180426,한국일보,clean,6
20180426,헤럴드경제,clean,8
20180426,헤럴드경제,gender,1
20180426,헬스조선,clean,1
20180427,JTBC,clean,7
20180427,KBS,clean,7
20180427,MBC,clean,2
20180427,SBS,clean,4
20180427,YTN,clean,7
20180427,경향신문,clean,7
20180427,국민일보,clean,6
20180427,노컷뉴스,clean,14
20180427,뉴스1,clean,67
20180427,뉴시스,clean,32
20180427,동아일보,clean,5
20180427,매일경제,clean,2
20180427,머니S,clean,1
20180427,머니투데이,clean,18
20180427,문화일보,clean,1
20180427,서울경제,clean,3
20180427,서울경제,gender,1
20180427,서울신문,clean,4
20180427,세계일보,clean,1
20180427,시사저널,clean,1
20180427,아시아경제,clean,8
20180427,연합뉴스,clean,102
20180427,연합뉴스TV,clean,1
20180427,오마이뉴스,clean,2
20180427,이데일리,clean,10
20180427,조선비즈,clean,2
20180427,조선일보,clean,6
20180427,중앙일보,clean,5
20180427,지디넷코리아,clean,1
20180427,코메디닷컴,clean,1
20180427,파이낸셜뉴스,clean,1
20180427,한겨레,clean,1
20180427,한국경제,clean,1
20180427,한국경제TV,clean,1
20180427,한국일보,clean,4
20180427,헤럴드경제,clean,7
20180428,JTBC,clean,12
20180428,KBS,clean,7
20180428,MBC,clean,10
20180428,MBN,clean,1
20180428,SBS,clean,12
20180428,YTN,clean,2
20180428,경향신문,clean,5
20180428,국민일보,clean,15
20180428,노컷뉴스,clean,1
20180428,뉴스1,clean,33
20180428,뉴스1,gender,1
20180428,뉴시스,clean,22
20180428,데일리안,clean,1
20180428,동아사이언스,clean,1
20180428,동아일보,clean,5
20180428,머니투데이,clean,17
20180428,서울경제,clean,5
20180428,서울신문,clean,7
20180428,세계일보,clean,6
20180428,스포츠경향,clean,2
20180428,시사저널,clean,1
20180428,아시아경제,clean,8
20180428,연합뉴스,clean,61
20180428,연합뉴스,gender,2
20180428,연합뉴스TV,clean,3
20180428,오마이뉴스,clean,8
20180428,이데일리,clean,11
20180428,전자신문,clean,1
20180428,조선비즈,clean,3
20180428,조선비즈,profession,1
20180428,조선일보,clean,11
20180428,중앙일보,clean,10
20180428,채널A,clean,2
20180428,코메디닷컴,clean,1
20180428,파이낸셜뉴스,clean,5
20180428,한겨레,clean,2
20180428,한국일보,clean,4
20180428,헤럴드경제,clean,8
20180429,JTBC,clean,9
20180429,KBS,clean,6
20180429,KBS,gender,1
20180429,MBC,clean,6
20180429,SBS,clean,12
20180429,SBS,molka,1
20180429,YTN,clean,4
20180429,경향신문,clean,13
20180429,국민일보,clean,8
20180429,노컷뉴스,clean,4
20180429,뉴스1,clean,40
20180429,뉴시스,clean,29
20180429,뉴시스,gender,1
20180429,동아사이언스,clean,1
20180429,매일경제,clean,5
20180429,머니투데이,clean,20
20180429,서울경제,bearing,1
20180429,서울경제,clean,2
20180429,세계일보,clean,10
20180429,세계일보,profession,1
20180429,시사저널,clean,2
20180429,신동아,clean,2
20180429,아시아경제,clean,2
20180429,연합뉴스,clean,79
20180429,연합뉴스,gender,2
20180429,연합뉴스,molka,2
20180429,연합뉴스TV,clean,5
20180429,이데일리,clean,7
20180429,전자신문,clean,2
20180429,조선비즈,clean,3
20180429,조선일보,clean,2
20180429,중앙일보,clean,16
20180429,코메디닷컴,clean,1
20180429,파이낸셜뉴스,clean,1
20180429,한겨레,clean,2
20180429,한국경제,clean,3
20180429,한국일보,clean,5
20180429,헤럴드경제,clean,1
20180430,JTBC,clean,12
20180430,KBS,clean,6
20180430,MBC,clean,6
20180430,SBS,clean,15
20180430,YTN,clean,1
20180430,경향신문,clean,4
20180430,국민일보,clean,7
20180430,국민일보,gender,1
20180430,노컷뉴스,clean,7
20180430,뉴스1,clean,45
20180430,뉴스1,gender,1
20180430,뉴시스,clean,21
20180430,뉴시스,metoo,1
20180430,동아일보,clean,5
20180430,매일경제,clean,2
20180430,머니S,clean,1
20180430,머니투데이,clean,11
20180430,문화일보,clean,1
20180430,서울경제,clean,3
20180430,서울신문,clean,9
20180430,세계일보,clean,8
20180430,세계일보,gender,1
20180430,스포츠경향,clean,1
20180430,아시아경제,clean,4
20180430,연합뉴스,clean,71
20180430,연합뉴스,gender,1
20180430,연합뉴스TV,clean,4
20180430,오마이뉴스,clean,3
20180430,우먼동아일보,clean,1
20180430,이데일리,clean,7
20180430,전자신문,clean,1
20180430,조선비즈,clean,2
20180430,조선일보,clean,8
20180430,중앙일보,clean,12
20180430,쿠키뉴스,clean,1
20180430,파이낸셜뉴스,clean,4
20180430,한겨레,clean,7
20180430,한국경제,clean,6
20180430,한국일보,clean,6
20180430,헤럴드경제,clean,8
20180430,헬스조선,clean,3
20180501,JTBC,clean,9
20180501,KBS,clean,5
20180501,MBC,clean,5
20180501,MBN,clean,2
20180501,SBS,clean,3
20180501,YTN,clean,4
20180501,경향신문,clean,9
20180501,국민일보,clean,7
20180501,노컷뉴스,clean,10
20180501,뉴스1,abuse,1
20180501,뉴스1,clean,25
20180501,뉴스1,gender,2
20180501,뉴시스,clean,25
20180501,뉴시스,gender,2
20180501,뉴시스,profession,1
20180501,동아일보,clean,3
20180501,디지털타임스,clean,1
20180501,매일경제,clean,2
20180501,머니S,clean,1
20180501,머니투데이,abuse,1
20180501,머니투데이,bearing,1
20180501,머니투데이,clean,14
20180501,문화일보,clean,1
20180501,서울경제,clean,3
20180501,서울신문,clean,2
20180501,세계일보,clean,12
20180501,세계일보,gender,1
20180501,시사IN,clean,1
20180501,아시아경제,clean,6
20180501,아시아경제,gender,1
20180501,아이뉴스24,clean,1
20180501,연합뉴스,clean,75
20180501,연합뉴스,gender,5
20180501,연합뉴스TV,clean,2
20180501,오마이뉴스,clean,1
20180501,이데일리,clean,8
20180501,전자신문,clean,1
20180501,조선비즈,clean,2
20180501,조선일보,clean,9
20180501,중앙일보,clean,16
20180501,지디넷코리아,clean,1
20180501,채널A,clean,8
20180501,코메디닷컴,clean,1
20180501,쿠키뉴스,clean,2
20180501,파이낸셜뉴스,clean,4
20180501,한겨레,clean,9
20180501,한겨레21,clean,1
20180501,한국경제,clean,1
20180501,한국일보,abuse,1
20180501,한국일보,clean,7
20180501,헤럴드경제,clean,9
20180502,JTBC,clean,10
20180502,KBS,clean,6
20180502,MBC,clean,4
20180502,MBN,clean,3
20180502,SBS,clean,7
20180502,YTN,clean,6
20180502,경향신문,clean,8
20180502,국민일보,clean,3
20180502,노컷뉴스,clean,9
20180502,뉴스1,clean,42
20180502,뉴스1,gender,2
20180502,뉴시스,clean,22
20180502,뉴시스,gender,1
20180502,동아일보,clean,3
20180502,디지털타임스,clean,1
20180502,매일경제,clean,3
20180502,머니S,clean,1
20180502,머니투데이,clean,18
20180502,문화일보,clean,4
20180502,미디어오늘,clean,3
20180502,서울경제,clean,3
20180502,서울경제,demonize,1
20180502,서울신문,clean,11
20180502,세계일보,clean,5
20180502,스포츠동아,clean,1
20180502,시사저널,clean,2
20180502,아시아경제,clean,7
20180502,아이뉴스24,clean,1
20180502,연합뉴스,clean,68
20180502,연합뉴스,gender,4
20180502,연합뉴스TV,clean,2
20180502,오마이뉴스,clean,7
20180502,우먼센스,profession,1
20180502,이데일리,clean,9
20180502,조선비즈,clean,2
20180502,조선일보,clean,8
20180502,조선일보,gender,1
20180502,주간경향,clean,1
20180502,중앙일보,bearing,1
20180502,중앙일보,clean,14
20180502,채널A,clean,6
20180502,쿠키뉴스,clean,2
20180502,하이닥,clean,2
20180502,한겨레,clean,10
20180502,한겨레21,clean,1
20180502,한국경제,clean,2
20180502,한국일보,clean,7
20180502,헤럴드경제,clean,5
20180503,EBS,clean,1
20180503,IT동아,clean,1
20180503,JTBC,clean,10
20180503,KBS,clean,7
20180503,MBC,clean,4
20180503,SBS,clean,12
20180503,YTN,clean,1
20180503,경향신문,clean,5
20180503,국민일보,clean,8
20180503,노컷뉴스,clean,13
20180503,뉴스1,clean,53
20180503,뉴스1,gender,1
20180503,뉴시스,clean,28
20180503,뉴시스,gender,1
20180503,동아일보,clean,8
20180503,동아일보,gender,1
20180503,매일경제,clean,2
20180503,머니투데이,clean,10
20180503,문화일보,clean,2
20180503,미디어오늘,clean,1
20180503,서울경제,clean,2
20180503,서울신문,clean,8
20180503,세계일보,clean,4
20180503,시사저널,clean,1
20180503,아시아경제,clean,6
20180503,아이뉴스24,clean,1
20180503,연합뉴스,clean,86
20180503,연합뉴스,gender,4
20180503,연합뉴스,molka,1
20180503,연합뉴스,trivialize,1
20180503,연합뉴스TV,clean,1
20180503,오마이뉴스,clean,1
20180503,오마이뉴스,demonize,1
20180503,월간 전원속의 내집,clean,1
20180503,이데일리,clean,10
20180503,조선일보,clean,9
20180503,중앙일보,clean,13
20180503,중앙일보,gender,1
20180503,채널A,clean,1
20180503,쿠키뉴스,clean,1
20180503,파이낸셜뉴스,clean,2
20180503,한겨레,clean,5
20180503,한겨레21,clean,1
20180503,한국경제,clean,1
20180503,한국일보,bearing,1
20180503,한국일보,clean,4
20180503,헤럴드경제,clean,9
20180503,헤럴드경제,gender,1
20180504,JTBC,clean,6
20180504,KBS,clean,5
20180504,MBC,clean,7
20180504,MBN,clean,2
20180504,SBS,clean,12
20180504,SBSCNBC,clean,1
20180504,YTN,clean,4
20180504,경향신문,clean,6
20180504,국민일보,clean,4
20180504,노컷뉴스,clean,12
20180504,뉴스1,clean,43
20180504,뉴스1,gender,1
20180504,뉴시스,clean,29
20180504,데일리안,clean,1
20180504,동아일보,clean,8
20180504,마리끌레르,clean,1
20180504,매일경제,clean,3
20180504,머니S,clean,1
20180504,머니투데이,clean,8
20180504,문화일보,clean,2
20180504,미디어오늘,clean,1
20180504,서울경제,clean,3
20180504,서울신문,clean,6
20180504,세계일보,clean,7
20180504,스포츠경향,clean,1
20180504,시사IN,clean,1
20180504,시사저널,clean,2
20180504,아시아경제,clean,9
20180504,연합뉴스,clean,71
20180504,연합뉴스,gender,3
20180504,연합뉴스,metoo,1
20180504,연합뉴스,profession,1
20180504,연합뉴스TV,clean,3
20180504,오마이뉴스,clean,4
20180504,이데일리,clean,7
20180504,조선비즈,clean,4
20180504,조선일보,clean,11
20180504,중앙일보,clean,14
20180504,중앙일보,metoo,1
20180504,채널A,clean,2
20180504,코메디닷컴,clean,2
20180504,쿠키뉴스,clean,2
20180504,파이낸셜뉴스,clean,1
20180504,펜타프레스,clean,1
20180504,프레시안,clean,2
20180504,하이닥,clean,2
20180504,한겨레,clean,12
20180504,한국경제,clean,4
20180504,한국일보,clean,4
20180504,헤럴드경제,clean,4
20180505,JTBC,clean,10
20180505,KBS,clean,7
20180505,MBC,clean,7
20180505,MBN,clean,3
20180505,SBS,clean,10
20180505,YTN,clean,7
20180505,경향신문,clean,8
20180505,국민일보,clean,5
20180505,노컷뉴스,clean,6
20180505,뉴스1,clean,45
20180505,뉴스1,gender,1
20180505,뉴스1,molka,1
20180505,뉴시스,clean,24
20180505,데일리안,clean,1
20180505,동아사이언스,clean,1
20180505,동아일보,clean,3
20180505,매일경제,clean,2
20180505,머니투데이,clean,13
20180505,미디어오늘,clean,2
20180505,서울경제,clean,3
20180505,서울신문,clean,5
20180505,세계일보,clean,10
20180505,스포츠경향,clean,1
20180505,시사IN,clean,1
20180505,시사저널,clean,1
20180505,아시아경제,clean,4
20180505,연합뉴스,clean,70
20180505,연합뉴스,molka,1
20180505,연합뉴스TV,clean,8
20180505,오마이뉴스,clean,5
20180505,이데일리,clean,7
20180505,조선비즈,clean,2
20180505,조선일보,clean,7
20180505,중앙일보,clean,17
20180505,중앙일보,gender,1
20180505,채널A,clean,10
20180505,코메디닷컴,clean,3
20180505,쿠키뉴스,clean,1
20180505,파이낸셜뉴스,clean,1
20180505,한국일보,clean,2
20180505,한국일보,demonize,1
20180505,헤럴드경제,clean,2
20180505,헬스조선,clean,1
20180506,JTBC,clean,6
20180506,KBS,clean,9
20180506,MBC,clean,6
20180506,SBS,clean,13
20180506,YTN,clean,10
20180506,경향신문,clean,8
20180506,국민일보,clean,7
20180506,노컷뉴스,clean,4
20180506,뉴스1,clean,38
20180506,뉴시스,clean,19
20180506,데일리안,clean,2
20180506,동아사이언스,clean,1
20180506,동아일보,clean,4
20180506,매일경제,clean,8
20180506,머니투데이,clean,9
20180506,미디어오늘,clean,1
20180506,서울경제,clean,2
20180506,서울신문,clean,4
20180506,세계일보,clean,13
20180506,시사저널,clean,2
20180506,신동아,clean,1
20180506,아시아경제,clean,10
20180506,연합뉴스,clean,52
20180506,연합뉴스,gender,1
20180506,연합뉴스,molka,1
20180506,연합뉴스TV,clean,2
20180506,오마이뉴스,clean,4
20180506,이데일리,clean,3
20180506,조선비즈,clean,1
20180506,조선일보,bearing,1
20180506,조선일보,clean,4
20180506,중앙일보,clean,31
20180506,지디넷코리아,clean,1
20180506,코메디닷컴,clean,3
20180506,쿠키뉴스,clean,3
20180506,파이낸셜뉴스,clean,3
20180506,프레시안,clean,1
20180506,한겨레,clean,5
20180506,한국경제,clean,5
20180506,한국일보,clean,12
20180506,헤럴드경제,clean,3
20180507,JTBC,clean,17
20180507,KBS,clean,6
20180507,MBC,clean,8
20180507,SBS,clean,13
20180507,YTN,clean,3
20180507,경향신문,clean,6
20180507,국민일보,clean,7
20180507,노컷뉴스,clean,5
20180507,뉴스1,clean,40
20180507,뉴시스,clean,20
20180507,뉴시스,gender,1
20180507,데일리안,clean,1
20180507,동아사이언스,clean,1
20180507,동아일보,clean,6
20180507,매일경제,clean,1
20180507,머니투데이,clean,11
20180507,서울경제,clean,2
20180507,서울경제,gender,1
20180507,서울신문,clean,3
20180507,서울신문,gender,1
20180507,세계일보,clean,7
20180507,세계일보,gender,1
20180507,아시아경제,clean,9
20180507,연합뉴스,clean,75
20180507,연합뉴스,gender,2
20180507,연합뉴스TV,clean,5
20180507,오마이뉴스,clean,2
20180507,오토타임즈,clean,2
20180507,이데일리,clean,2
20180507,전자신문,clean,1
20180507,조선비즈,clean,2
20180507,조선일보,clean,12
20180507,중앙일보,clean,7
20180507,지디넷코리아,clean,1
20180507,코메디닷컴,clean,1
20180507,쿠키뉴스,clean,2
20180507,파이낸셜뉴스,clean,9
20180507,한겨레,clean,6
20180507,한겨레21,clean,2
20180507,한국경제,clean,3
20180507,한국일보,clean,7
20180507,헤럴드경제,clean,1
20180507,헬스조선,clean,1
20180508,EBS,profession,1
20180508,JTBC,clean,6
20180508,KBS,clean,8
20180508,MBC,clean,7
20180508,MBN,clean,1
20180508,SBS,clean,9
20180508,YTN,clean,1
20180508,경향신문,clean,4
20180508,국민일보,clean,2
20180508,국민일보,gender,1
20180508,노컷뉴스,clean,9
20180508,노컷뉴스,molka,1
20180508,뉴스1,clean,48
20180508,뉴시스,clean,22
20180508,뉴시스,gender,2
20180508,뉴시스,metoo,1
20180508,데일리안,clean,1
20180508,동아사이언스,clean,1
20180508,동아일보,clean,5
20180508,동아일보,gender,1
20180508,매일경제,clean,2
20180508,머니S,clean,1
20180508,머니투데이,clean,11
20180508,문화일보,clean,3
20180508,서울경제,clean,3
20180508,서울신문,clean,8
20180508,서울신문,gender,1
20180508,세계일보,clean,7
20180508,시사저널,clean,1
20180508,아시아경제,clean,3
20180508,연합뉴스,clean,84
20180508,연합뉴스,gender,2
20180508,연합뉴스,molka,1
20180508,연합뉴스,profession,1
20180508,연합뉴스TV,clean,1
20180508,오마이뉴스,clean,4
20180508,이데일리,clean,7
20180508,이코노미조선,clean,1
20180508,조선비즈,clean,1
20180508,조선일보,clean,10
20180508,주간동아,clean,4
20180508,중앙일보,clean,8
20180508,지디넷코리아,clean,2
20180508,채널A,clean,1
20180508,쿠키뉴스,clean,1
20180508,파이낸셜뉴스,clean,3
20180508,프레시안,clean,2
20180508,프레시안,gender,1
20180508,하이닥,clean,1
20180508,한겨레,clean,10
20180508,한국경제,clean,2
20180508,한국일보,clean,7
20180508,한국일보,molka,1
20180508,헤럴드경제,clean,4
20180508,헬스조선,clean,1
20180509,JTBC,clean,8
20180509,KBS,clean,11
20180509,KBS,gender,1
20180509,MBC,clean,6
20180509,MBN,clean,1
20180509,SBS,clean,11
20180509,YTN,clean,6
20180509,경향신문,clean,8
20180509,국민일보,clean,6
20180509,노컷뉴스,clean,11
20180509,뉴스1,bearing,1
20180509,뉴스1,clean,42
20180509,뉴스1,gender,2
20180509,뉴스1,molka,2
20180509,뉴시스,clean,22
20180509,데일리안,clean,1
20180509,동아일보,clean,5
20180509,매일경제,clean,2
20180509,머니투데이,clean,5
20180509,문화일보,clean,5
20180509,서울경제,clean,2
